SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
8,Friday,6,27,2025,10,6,15,0
8,Friday,6,27,2025,13,35,8,0
9,Friday,6,27,2025,19,19,13,0
11,Friday,6,27,2025,13,4,8,1
8,Friday,6,27,2025,20,19,15,0
3,Friday,6,27,2025,12,34,5,0
4,Friday,6,27,2025,18,6,10,0
3,Friday,6,27,2025,19,45,13,0
13,Friday,6,27,2025,17,28,4,0
14,Friday,6,27,2025,13,10,8,1
9,Friday,6,27,2025,10,56,15,1
2,Friday,6,27,2025,19,47,13,0
3,Friday,6,27,2025,18,8,10,0
9,Friday,6,27,2025,8,42,8,1
7,Friday,6,27,2025,17,17,4,0
14,Friday,6,27,2025,12,26,5,1
14,Friday,6,27,2025,20,28,15,0
10,Friday,6,27,2025,17,28,4,0
13,Friday,6,27,2025,11,10,19,1
5,Friday,6,27,2025,11,31,19,0
4,Friday,6,27,2025,20,27,15,0
12,Friday,6,27,2025,18,58,10,1
8,Friday,6,27,2025,17,58,4,0
7,Friday,6,27,2025,12,16,5,1
5,Friday,6,27,2025,20,48,15,0
4,Friday,6,27,2025,13,55,8,0
5,Friday,6,27,2025,15,54,16,0
4,Friday,6,27,2025,10,38,15,1
6,Friday,6,27,2025,20,0,16,0
11,Friday,6,27,2025,14,31,11,1
13,Friday,6,27,2025,17,55,4,0
14,Friday,6,27,2025,19,35,13,0
8,Friday,6,27,2025,15,36,16,0
2,Friday,6,27,2025,13,34,8,0
4,Friday,6,27,2025,19,7,13,0
12,Friday,6,27,2025,9,56,11,1
3,Friday,6,27,2025,8,45,8,0
6,Friday,6,27,2025,11,9,19,0
9,Friday,6,27,2025,11,48,19,1
14,Friday,6,27,2025,13,32,8,1
14,Friday,6,27,2025,15,33,16,1
2,Friday,6,27,2025,8,27,8,0
8,Friday,6,27,2025,7,51,4,0
8,Friday,6,27,2025,12,46,5,0
5,Friday,6,27,2025,11,6,19,0
1,Friday,6,27,2025,11,23,19,0
5,Friday,6,27,2025,14,36,11,0
10,Friday,6,27,2025,15,18,16,1
7,Friday,6,27,2025,12,17,5,1
1,Friday,6,27,2025,14,32,11,0
6,Friday,6,27,2025,13,2,8,0
6,Friday,6,27,2025,14,57,11,0
5,Friday,6,27,2025,10,35,15,0
11,Friday,6,27,2025,11,18,19,1
5,Friday,6,27,2025,9,1,11,0
1,Friday,6,27,2025,11,18,19,0
9,Friday,6,27,2025,15,43,16,1
1,Friday,6,27,2025,20,44,15,0
6,Friday,6,27,2025,10,36,15,0
12,Friday,6,27,2025,17,39,4,1
13,Friday,6,27,2025,19,2,13,0
9,Friday,6,27,2025,14,34,11,1
13,Friday,6,27,2025,20,54,15,0
10,Friday,6,27,2025,11,37,19,1
5,Friday,6,27,2025,13,41,8,0
2,Friday,6,27,2025,14,57,11,0
12,Friday,6,27,2025,11,17,19,1
4,Friday,6,27,2025,15,9,16,0
7,Friday,6,27,2025,19,54,13,0
6,Friday,6,27,2025,20,34,15,0
6,Friday,6,27,2025,14,9,11,0
1,Friday,6,27,2025,8,56,8,0
9,Friday,6,27,2025,10,57,15,1
2,Friday,6,27,2025,10,40,15,0
9,Friday,6,27,2025,13,19,8,1
1,Friday,6,27,2025,17,1,4,0
14,Friday,6,27,2025,10,20,15,1
9,Friday,6,27,2025,14,41,11,1
12,Friday,6,27,2025,13,58,8,1
12,Friday,6,27,2025,17,3,4,1
5,Friday,6,27,2025,8,42,8,0
10,Friday,6,27,2025,17,11,4,0
6,Friday,6,27,2025,15,58,16,0
1,Friday,6,27,2025,10,29,15,0
10,Friday,6,27,2025,8,42,8,1
4,Friday,6,27,2025,19,42,13,0
6,Friday,6,27,2025,13,51,8,0
10,Friday,6,27,2025,10,51,15,1
3,Friday,6,27,2025,11,13,19,0
2,Friday,6,27,2025,18,51,10,0
7,Friday,6,27,2025,12,11,5,1
6,Friday,6,27,2025,12,21,5,0
8,Friday,6,27,2025,19,34,13,0
14,Friday,6,27,2025,9,40,11,1
12,Friday,6,27,2025,11,8,19,1
2,Friday,6,27,2025,18,48,10,0
13,Friday,6,27,2025,18,56,10,0
10,Friday,6,27,2025,18,0,4,0
2,Friday,6,27,2025,10,46,15,0
10,Friday,6,27,2025,17,29,4,0
9,Friday,6,27,2025,8,32,8,1
8,Friday,6,27,2025,8,50,8,0
8,Friday,6,27,2025,11,59,19,0
7,Friday,6,27,2025,16,12,19,0
13,Friday,6,27,2025,20,1,15,0
1,Friday,6,27,2025,11,59,19,0
6,Friday,6,27,2025,16,17,19,0
4,Friday,6,27,2025,17,9,4,0
10,Friday,6,27,2025,13,4,8,1
13,Friday,6,27,2025,12,55,5,0
13,Friday,6,27,2025,9,8,11,1
5,Friday,6,27,2025,7,34,4,0
13,Friday,6,27,2025,11,1,19,1
14,Friday,6,27,2025,17,2,4,1
4,Friday,6,27,2025,16,11,19,0
1,Friday,6,27,2025,9,55,11,0
9,Friday,6,27,2025,20,16,15,0
13,Friday,6,27,2025,12,23,5,0
4,Friday,6,27,2025,13,15,8,1
8,Friday,6,27,2025,11,7,19,0
10,Friday,6,27,2025,14,40,11,1
12,Friday,6,27,2025,7,12,4,1
10,Friday,6,27,2025,20,24,15,0
7,Friday,6,27,2025,12,46,5,1
9,Friday,6,27,2025,11,15,19,1
8,Friday,6,27,2025,18,55,10,0
7,Friday,6,27,2025,16,17,19,0
4,Friday,6,27,2025,12,9,5,1
14,Friday,6,27,2025,18,55,10,0
5,Friday,6,27,2025,14,25,11,0
5,Friday,6,27,2025,14,35,11,0
10,Friday,6,27,2025,20,10,15,0
5,Friday,6,27,2025,19,38,13,0
13,Friday,6,27,2025,17,44,4,0
12,Friday,6,27,2025,19,3,13,1
8,Friday,6,27,2025,12,58,5,0
14,Friday,6,27,2025,20,24,15,0
12,Friday,6,27,2025,16,27,19,1
9,Friday,6,27,2025,11,6,19,1
14,Friday,6,27,2025,11,58,19,1
13,Friday,6,27,2025,13,8,8,1
1,Friday,6,27,2025,10,59,15,0
11,Friday,6,27,2025,7,23,4,1
10,Friday,6,27,2025,20,3,15,0
9,Friday,6,27,2025,7,4,4,0
14,Friday,6,27,2025,8,31,8,0
4,Friday,6,27,2025,19,22,13,0
9,Friday,6,27,2025,13,34,8,1
11,Friday,6,27,2025,10,6,15,1
4,Friday,6,27,2025,13,14,8,1
10,Friday,6,27,2025,19,35,13,0
6,Friday,6,27,2025,13,31,8,0
7,Friday,6,27,2025,10,54,15,1
11,Friday,6,27,2025,17,20,4,0
11,Friday,6,27,2025,18,32,10,0
14,Friday,6,27,2025,20,0,13,0
7,Friday,6,27,2025,11,31,19,1
1,Friday,6,27,2025,13,23,8,0
4,Friday,6,27,2025,7,42,4,1
10,Friday,6,27,2025,10,26,15,1
14,Friday,6,27,2025,7,40,4,0
14,Friday,6,27,2025,11,43,19,1
3,Friday,6,27,2025,20,11,15,0
10,Friday,6,27,2025,20,33,15,0
6,Friday,6,27,2025,10,13,15,0
1,Friday,6,27,2025,12,12,5,0
8,Friday,6,27,2025,13,29,8,0
2,Friday,6,27,2025,8,14,8,0
14,Friday,6,27,2025,11,46,19,1
8,Friday,6,27,2025,9,24,11,0
10,Friday,6,27,2025,7,51,4,1
12,Friday,6,27,2025,14,5,11,1
3,Friday,6,27,2025,15,47,16,0
7,Friday,6,27,2025,19,3,13,0
14,Friday,6,27,2025,20,42,15,0
8,Friday,6,27,2025,16,44,19,0
1,Friday,6,27,2025,11,57,19,0
12,Friday,6,27,2025,9,0,8,1
13,Friday,6,27,2025,20,12,15,0
5,Friday,6,27,2025,14,39,11,0
10,Friday,6,27,2025,16,57,19,0
14,Friday,6,27,2025,11,52,19,1
3,Friday,6,27,2025,13,37,8,0
2,Friday,6,27,2025,18,6,10,0
4,Friday,6,27,2025,20,49,15,1
11,Friday,6,27,2025,19,13,13,0
13,Friday,6,27,2025,8,22,8,0
6,Friday,6,27,2025,20,53,15,0
3,Friday,6,27,2025,19,26,13,0
13,Friday,6,27,2025,11,32,19,1
8,Friday,6,27,2025,18,10,10,0
9,Friday,6,27,2025,7,38,4,0
12,Friday,6,27,2025,19,58,13,1
7,Friday,6,27,2025,13,20,8,1
11,Friday,6,27,2025,18,6,10,0
5,Friday,6,27,2025,15,39,16,0
7,Friday,6,27,2025,16,44,19,0
4,Friday,6,27,2025,9,4,11,1
10,Friday,6,27,2025,17,34,4,0
3,Friday,6,27,2025,10,41,15,0
7,Friday,6,27,2025,11,34,19,1
5,Friday,6,27,2025,8,27,8,0
6,Friday,6,27,2025,12,6,5,0
2,Friday,6,27,2025,15,50,16,0
5,Friday,6,27,2025,11,5,19,0
14,Friday,6,27,2025,20,31,15,0
7,Friday,6,27,2025,16,18,19,0
1,Friday,6,27,2025,14,0,8,0
1,Friday,6,27,2025,12,24,5,0
11,Friday,6,27,2025,7,29,4,1
5,Friday,6,27,2025,18,6,10,0
1,Friday,6,27,2025,15,36,16,0
10,Friday,6,27,2025,11,44,19,1
3,Friday,6,27,2025,18,49,10,0
5,Friday,6,27,2025,12,28,5,0
8,Friday,6,27,2025,14,20,11,0
8,Friday,6,27,2025,18,0,4,0
14,Friday,6,27,2025,7,38,4,0
10,Friday,6,27,2025,18,18,10,0
6,Friday,6,27,2025,17,19,4,0
12,Friday,6,27,2025,17,56,4,1
9,Friday,6,27,2025,7,25,4,0
4,Friday,6,27,2025,12,14,5,1
6,Friday,6,27,2025,9,29,11,0
9,Friday,6,27,2025,18,45,10,0
2,Friday,6,27,2025,16,3,19,0
2,Friday,6,27,2025,11,23,19,0
14,Friday,6,27,2025,9,32,11,1
12,Friday,6,27,2025,18,51,10,1
6,Friday,6,27,2025,11,30,19,0
3,Friday,6,27,2025,19,17,13,0
2,Friday,6,27,2025,10,5,15,0
4,Friday,6,27,2025,9,27,11,1
4,Friday,6,27,2025,18,28,10,0
12,Friday,6,27,2025,8,26,8,1
1,Friday,6,27,2025,17,17,4,0
4,Friday,6,27,2025,19,33,13,0
2,Friday,6,27,2025,8,11,8,0
10,Friday,6,27,2025,7,10,4,0
11,Friday,6,27,2025,17,26,4,0
11,Friday,6,27,2025,10,30,15,1
13,Friday,6,27,2025,17,35,4,0
4,Friday,6,27,2025,17,25,4,0
6,Friday,6,27,2025,14,21,11,0
1,Friday,6,27,2025,14,52,11,0
13,Friday,6,27,2025,11,2,19,1
8,Friday,6,27,2025,19,59,13,0
1,Friday,6,27,2025,16,0,16,0
10,Friday,6,27,2025,11,18,19,1
14,Friday,6,27,2025,14,49,11,1
1,Friday,6,27,2025,11,51,19,0
5,Friday,6,27,2025,14,34,11,0
11,Friday,6,27,2025,13,43,8,1
12,Friday,6,27,2025,20,20,15,1
4,Friday,6,27,2025,7,21,4,1
2,Friday,6,27,2025,8,9,8,0
14,Friday,6,27,2025,12,30,5,1
13,Friday,6,27,2025,13,37,8,1
5,Friday,6,27,2025,10,16,15,0
1,Friday,6,27,2025,10,42,15,0
1,Friday,6,27,2025,19,25,13,0
12,Friday,6,27,2025,8,17,8,1
2,Friday,6,27,2025,17,48,4,0
9,Friday,6,27,2025,20,47,15,0
14,Friday,6,27,2025,12,39,5,1
8,Friday,6,27,2025,9,36,11,0
3,Friday,6,27,2025,11,50,19,0
12,Friday,6,27,2025,9,19,11,1
12,Friday,6,27,2025,15,52,16,1
3,Friday,6,27,2025,14,24,11,0
1,Friday,6,27,2025,20,20,15,0
14,Friday,6,27,2025,18,29,10,0
9,Friday,6,27,2025,9,57,11,1
2,Friday,6,27,2025,17,6,4,0
1,Friday,6,27,2025,18,8,10,0
2,Friday,6,27,2025,9,12,11,0
11,Friday,6,27,2025,19,6,13,0
6,Friday,6,27,2025,9,13,11,0
1,Friday,6,27,2025,9,12,11,0
4,Friday,6,27,2025,12,20,5,1
14,Friday,6,27,2025,11,6,19,1
1,Friday,6,27,2025,17,47,4,0
8,Friday,6,27,2025,18,36,10,0
13,Friday,6,27,2025,10,25,15,1
11,Friday,6,27,2025,16,10,19,0
6,Friday,6,27,2025,7,49,4,0
12,Friday,6,27,2025,13,30,8,1
4,Friday,6,27,2025,15,25,16,0
8,Friday,6,27,2025,12,16,5,0
1,Friday,6,27,2025,17,9,4,0
14,Friday,6,27,2025,19,15,13,0
10,Friday,6,27,2025,7,26,4,0
10,Friday,6,27,2025,19,38,13,0
9,Friday,6,27,2025,19,39,13,0
9,Friday,6,27,2025,12,11,5,1
3,Friday,6,27,2025,17,56,4,0
4,Friday,6,27,2025,19,18,13,0
8,Friday,6,27,2025,15,44,16,0
3,Friday,6,27,2025,17,46,4,0
1,Friday,6,27,2025,12,35,5,0
14,Friday,6,27,2025,8,44,8,0
11,Friday,6,27,2025,16,21,19,0
11,Friday,6,27,2025,19,44,13,0
12,Friday,6,27,2025,7,45,4,1
10,Friday,6,27,2025,9,33,11,1
10,Friday,6,27,2025,8,10,8,1
13,Friday,6,27,2025,20,38,15,0
13,Friday,6,27,2025,17,15,4,0
14,Friday,6,27,2025,14,32,11,1
2,Friday,6,27,2025,14,8,11,0
8,Friday,6,27,2025,16,43,19,0
13,Friday,6,27,2025,20,50,15,0
13,Friday,6,27,2025,18,44,10,0
4,Friday,6,27,2025,16,7,19,0
6,Friday,6,27,2025,16,46,19,0
14,Friday,6,27,2025,13,23,8,1
7,Friday,6,27,2025,17,25,4,0
5,Friday,6,27,2025,15,30,16,0
12,Friday,6,27,2025,14,48,11,1
14,Friday,6,27,2025,15,19,16,1
7,Friday,6,27,2025,12,9,5,1
9,Friday,6,27,2025,18,29,10,0
12,Friday,6,27,2025,8,35,8,1
13,Friday,6,27,2025,10,48,15,1
10,Friday,6,27,2025,13,2,8,1
6,Friday,6,27,2025,9,47,11,0
4,Friday,6,27,2025,17,45,4,0
12,Friday,6,27,2025,10,23,15,1
11,Friday,6,27,2025,10,40,15,1
11,Friday,6,27,2025,11,24,19,1
5,Friday,6,27,2025,7,22,4,0
13,Friday,6,27,2025,19,38,13,0
1,Friday,6,27,2025,19,31,13,0
10,Friday,6,27,2025,18,39,10,0
8,Friday,6,27,2025,13,2,8,0
5,Friday,6,27,2025,20,50,15,0
2,Friday,6,27,2025,12,5,5,0
4,Friday,6,27,2025,19,48,13,0
3,Friday,6,27,2025,18,30,10,0
6,Friday,6,27,2025,15,32,16,0
2,Friday,6,27,2025,14,7,11,0
10,Friday,6,27,2025,11,59,19,0
7,Friday,6,27,2025,13,13,8,1
5,Friday,6,27,2025,18,51,10,0
9,Friday,6,27,2025,16,49,19,1
5,Friday,6,27,2025,16,57,19,0
14,Friday,6,27,2025,17,37,4,1
6,Friday,6,27,2025,15,12,16,0
10,Friday,6,27,2025,10,31,15,1
14,Friday,6,27,2025,10,34,15,1
12,Friday,6,27,2025,18,17,10,1
1,Friday,6,27,2025,15,53,16,0
11,Friday,6,27,2025,10,2,15,1
8,Friday,6,27,2025,20,55,15,0
5,Friday,6,27,2025,19,50,13,0
4,Friday,6,27,2025,16,37,19,0
5,Friday,6,27,2025,12,47,5,0
9,Friday,6,27,2025,14,11,11,1
3,Friday,6,27,2025,19,5,13,0
2,Friday,6,27,2025,11,56,19,0
13,Friday,6,27,2025,8,40,8,1
1,Friday,6,27,2025,12,16,5,0
9,Friday,6,27,2025,7,26,4,0
5,Friday,6,27,2025,20,41,15,0
5,Friday,6,27,2025,8,50,8,0
4,Friday,6,27,2025,11,9,19,1
7,Friday,6,27,2025,12,41,5,1
10,Friday,6,27,2025,7,58,4,1
11,Friday,6,27,2025,7,37,4,1
2,Friday,6,27,2025,20,16,15,0
6,Friday,6,27,2025,9,34,11,0
4,Friday,6,27,2025,10,28,15,1
8,Friday,6,27,2025,15,24,16,0
7,Friday,6,27,2025,9,14,11,1
14,Friday,6,27,2025,11,13,19,1
1,Friday,6,27,2025,10,56,15,0
5,Friday,6,27,2025,7,56,4,0
6,Friday,6,27,2025,12,9,5,0
3,Friday,6,27,2025,7,42,4,0
10,Friday,6,27,2025,15,54,16,1
13,Friday,6,27,2025,7,39,4,0
2,Friday,6,27,2025,9,44,11,0
6,Friday,6,27,2025,9,16,11,0
13,Friday,6,27,2025,19,41,13,0
5,Friday,6,27,2025,11,2,19,0
2,Friday,6,27,2025,13,54,8,0
5,Friday,6,27,2025,14,11,11,0
10,Friday,6,27,2025,14,11,11,1
7,Friday,6,27,2025,11,6,19,1
5,Friday,6,27,2025,14,51,11,0
7,Friday,6,27,2025,13,30,8,1
11,Friday,6,27,2025,13,13,8,1
5,Friday,6,27,2025,16,27,19,0
4,Friday,6,27,2025,15,20,16,0
2,Friday,6,27,2025,12,7,5,0
13,Friday,6,27,2025,17,47,4,0
3,Friday,6,27,2025,12,39,5,0
7,Friday,6,27,2025,11,15,19,1
11,Friday,6,27,2025,14,58,11,1
7,Friday,6,27,2025,8,35,8,1
13,Friday,6,27,2025,18,23,10,0
12,Friday,6,27,2025,15,22,16,1
3,Friday,6,27,2025,13,1,8,0
6,Friday,6,27,2025,19,37,13,0
4,Friday,6,27,2025,7,4,4,1
5,Friday,6,27,2025,16,32,19,0
4,Friday,6,27,2025,14,5,11,0
8,Friday,6,27,2025,16,49,19,0
8,Friday,6,27,2025,17,53,4,0
6,Friday,6,27,2025,17,42,4,0
5,Friday,6,27,2025,7,50,4,0
8,Friday,6,27,2025,19,20,13,0
7,Friday,6,27,2025,10,23,15,1
7,Friday,6,27,2025,20,13,15,0
9,Friday,6,27,2025,18,35,10,0
13,Friday,6,27,2025,13,54,8,1
11,Friday,6,27,2025,12,41,5,1
12,Friday,6,27,2025,11,26,19,1
6,Friday,6,27,2025,12,28,5,0
1,Friday,6,27,2025,19,1,13,0
6,Friday,6,27,2025,7,13,4,0
6,Friday,6,27,2025,15,51,16,0
5,Friday,6,27,2025,13,19,8,0
14,Friday,6,27,2025,13,6,8,1
5,Friday,6,27,2025,14,38,11,0
7,Friday,6,27,2025,17,1,4,0
13,Friday,6,27,2025,16,9,19,1
11,Friday,6,27,2025,11,36,19,1
11,Friday,6,27,2025,15,52,16,1
7,Friday,6,27,2025,18,17,10,0
9,Friday,6,27,2025,12,52,5,1
9,Friday,6,27,2025,10,9,15,1
13,Friday,6,27,2025,17,19,4,0
1,Friday,6,27,2025,15,17,16,0
2,Friday,6,27,2025,18,57,10,0
9,Friday,6,27,2025,17,4,4,1
7,Friday,6,27,2025,14,3,11,1
5,Friday,6,27,2025,17,34,4,0
14,Friday,6,27,2025,18,2,10,0
6,Friday,6,27,2025,15,4,16,0
8,Friday,6,27,2025,17,52,4,0
14,Friday,6,27,2025,14,39,11,1
9,Friday,6,27,2025,12,25,5,1
10,Friday,6,27,2025,11,23,19,1
7,Friday,6,27,2025,7,10,4,0
2,Friday,6,27,2025,10,48,15,0
3,Friday,6,27,2025,8,13,8,0
8,Friday,6,27,2025,20,15,15,0
2,Friday,6,27,2025,19,3,13,0
3,Friday,6,27,2025,11,12,19,0
12,Friday,6,27,2025,17,58,4,1
14,Friday,6,27,2025,16,5,19,1
2,Friday,6,27,2025,14,55,11,0
1,Friday,6,27,2025,10,43,15,0
9,Friday,6,27,2025,19,52,13,0
13,Friday,6,27,2025,7,21,4,0
14,Friday,6,27,2025,15,24,16,1
12,Friday,6,27,2025,18,27,10,1
4,Friday,6,27,2025,13,42,8,0
3,Friday,6,27,2025,18,43,10,0
13,Friday,6,27,2025,7,0,5,0
14,Friday,6,27,2025,15,46,16,1
7,Friday,6,27,2025,15,29,16,1
3,Friday,6,27,2025,18,7,10,0
12,Friday,6,27,2025,11,34,19,1
4,Friday,6,27,2025,14,53,11,0
3,Friday,6,27,2025,14,34,11,0
11,Friday,6,27,2025,8,0,4,1
2,Friday,6,27,2025,16,34,19,0
3,Friday,6,27,2025,18,26,10,0
14,Friday,6,27,2025,7,25,4,0
7,Friday,6,27,2025,11,19,19,1
11,Friday,6,27,2025,14,18,11,1
1,Friday,6,27,2025,18,38,10,0
3,Friday,6,27,2025,18,14,10,0
10,Friday,6,27,2025,13,3,8,1
1,Friday,6,27,2025,12,55,5,0
6,Friday,6,27,2025,7,47,4,0
10,Friday,6,27,2025,16,34,19,0
8,Friday,6,27,2025,8,29,8,0
14,Friday,6,27,2025,10,2,15,1
7,Friday,6,27,2025,14,22,11,1
2,Friday,6,27,2025,18,38,10,0
14,Friday,6,27,2025,12,50,5,1
14,Friday,6,27,2025,8,59,8,0
9,Friday,6,27,2025,15,4,16,1
10,Friday,6,27,2025,8,39,8,1
14,Friday,6,27,2025,10,18,15,1
5,Friday,6,27,2025,8,18,8,0
8,Friday,6,27,2025,7,28,4,0
14,Friday,6,27,2025,17,0,5,1
1,Friday,6,27,2025,11,8,19,0
9,Friday,6,27,2025,7,32,4,0
4,Friday,6,27,2025,15,27,16,0
6,Friday,6,27,2025,16,8,19,0
9,Friday,6,27,2025,13,38,8,1
1,Friday,6,27,2025,17,25,4,0
12,Friday,6,27,2025,10,18,15,1
7,Friday,6,27,2025,11,5,19,1
5,Friday,6,27,2025,8,24,8,0
10,Friday,6,27,2025,15,28,16,1
6,Friday,6,27,2025,14,35,11,0
9,Friday,6,27,2025,8,10,8,1
10,Friday,6,27,2025,8,46,8,1
1,Friday,6,27,2025,13,4,8,0
3,Friday,6,27,2025,11,39,19,0
6,Friday,6,27,2025,12,35,5,0
13,Friday,6,27,2025,15,24,16,1
1,Friday,6,27,2025,9,47,11,0
12,Friday,6,27,2025,9,18,11,1
4,Friday,6,27,2025,15,14,16,0
12,Friday,6,27,2025,15,20,16,1
12,Friday,6,27,2025,15,28,16,1
6,Friday,6,27,2025,11,56,19,0
7,Friday,6,27,2025,19,12,13,0
9,Friday,6,27,2025,17,55,4,1
3,Friday,6,27,2025,9,46,11,0
12,Friday,6,27,2025,7,50,4,1
3,Friday,6,27,2025,12,3,5,0
3,Friday,6,27,2025,7,54,4,0
7,Friday,6,27,2025,15,25,16,1
6,Friday,6,27,2025,13,37,8,0
12,Friday,6,27,2025,20,56,15,1
11,Friday,6,27,2025,13,32,8,1
8,Friday,6,27,2025,14,14,11,0
1,Friday,6,27,2025,17,32,4,0
8,Friday,6,27,2025,20,16,15,0
1,Friday,6,27,2025,9,43,11,0
9,Friday,6,27,2025,13,7,8,1
2,Friday,6,27,2025,17,53,4,0
5,Friday,6,27,2025,19,1,13,0
9,Friday,6,27,2025,16,33,19,1
12,Friday,6,27,2025,13,23,8,1
8,Friday,6,27,2025,10,9,15,0
7,Friday,6,27,2025,13,45,8,1
12,Friday,6,27,2025,16,56,19,1
10,Friday,6,27,2025,14,1,11,1
11,Friday,6,27,2025,11,52,19,1
12,Friday,6,27,2025,10,25,15,1
4,Friday,6,27,2025,16,2,19,0
3,Friday,6,27,2025,18,29,10,0
6,Friday,6,27,2025,15,31,16,0
12,Friday,6,27,2025,18,18,10,1
8,Friday,6,27,2025,17,59,4,0
1,Friday,6,27,2025,18,7,10,0
10,Friday,6,27,2025,17,3,4,0
8,Friday,6,27,2025,20,46,15,0
3,Friday,6,27,2025,7,31,4,0
3,Friday,6,27,2025,17,41,4,0
10,Friday,6,27,2025,20,6,15,0
5,Friday,6,27,2025,9,55,11,0
13,Friday,6,27,2025,18,10,10,0
14,Friday,6,27,2025,20,57,15,0
11,Friday,6,27,2025,7,52,4,1
9,Friday,6,27,2025,20,36,15,0
3,Friday,6,27,2025,17,8,4,0
10,Friday,6,27,2025,17,57,4,0
1,Friday,6,27,2025,12,13,5,0
9,Friday,6,27,2025,11,19,19,1
13,Friday,6,27,2025,19,8,13,0
7,Friday,6,27,2025,9,26,11,1
8,Friday,6,27,2025,11,27,19,0
3,Friday,6,27,2025,9,18,11,0
3,Friday,6,27,2025,19,6,13,0
13,Friday,6,27,2025,20,27,15,0
9,Friday,6,27,2025,17,28,4,1
12,Friday,6,27,2025,16,19,19,1
2,Friday,6,27,2025,7,45,4,0
6,Friday,6,27,2025,18,7,10,0
13,Friday,6,27,2025,17,54,4,0
5,Friday,6,27,2025,17,12,4,0
2,Friday,6,27,2025,11,33,19,0
7,Friday,6,27,2025,11,35,19,1
11,Friday,6,27,2025,7,27,4,1
7,Friday,6,27,2025,17,55,4,0
14,Friday,6,27,2025,11,53,19,1
10,Friday,6,27,2025,16,6,19,1
2,Friday,6,27,2025,11,2,19,0
5,Friday,6,27,2025,17,36,4,0
2,Friday,6,27,2025,16,46,19,0
7,Friday,6,27,2025,19,42,13,0
8,Friday,6,27,2025,9,6,11,0
12,Friday,6,27,2025,10,48,15,1
11,Friday,6,27,2025,16,1,19,1
5,Friday,6,27,2025,19,26,13,0
9,Friday,6,27,2025,12,46,5,1
8,Friday,6,27,2025,10,4,15,0
4,Friday,6,27,2025,15,56,16,0
8,Friday,6,27,2025,9,1,11,0
2,Friday,6,27,2025,12,21,5,0
13,Friday,6,27,2025,18,59,10,0
14,Friday,6,27,2025,7,6,4,0
9,Friday,6,27,2025,9,0,8,1
11,Friday,6,27,2025,8,8,8,1
14,Friday,6,27,2025,9,28,11,1
9,Friday,6,27,2025,17,43,4,1
2,Friday,6,27,2025,8,8,8,0
10,Friday,6,27,2025,16,29,19,1
12,Friday,6,27,2025,14,47,11,1
12,Friday,6,27,2025,17,22,4,1
4,Friday,6,27,2025,20,7,15,0
13,Friday,6,27,2025,8,10,8,0
6,Friday,6,27,2025,20,12,15,0
4,Friday,6,27,2025,20,52,15,1
11,Friday,6,27,2025,8,25,8,1
14,Friday,6,27,2025,11,42,19,1
12,Friday,6,27,2025,17,1,4,1
5,Friday,6,27,2025,10,18,15,0
12,Friday,6,27,2025,9,3,11,1
6,Friday,6,27,2025,20,51,15,0
2,Friday,6,27,2025,14,53,11,0
7,Friday,6,27,2025,13,4,8,1
13,Friday,6,27,2025,7,4,4,0
2,Friday,6,27,2025,12,14,5,0
6,Friday,6,27,2025,14,0,8,0
9,Friday,6,27,2025,18,3,10,1
2,Friday,6,27,2025,18,50,10,0
2,Friday,6,27,2025,8,43,8,0
13,Friday,6,27,2025,18,53,10,0
9,Friday,6,27,2025,13,26,8,1
6,Friday,6,27,2025,13,24,8,0
9,Friday,6,27,2025,16,35,19,1
7,Friday,6,27,2025,7,55,4,1
10,Friday,6,27,2025,13,27,8,1
13,Friday,6,27,2025,7,7,4,0
4,Friday,6,27,2025,18,22,10,0
7,Friday,6,27,2025,16,19,19,0
13,Friday,6,27,2025,18,4,10,0
4,Friday,6,27,2025,8,24,8,1
6,Friday,6,27,2025,9,12,11,0
7,Friday,6,27,2025,11,42,19,1
6,Friday,6,27,2025,10,45,15,0
8,Friday,6,27,2025,14,13,11,0
14,Friday,6,27,2025,18,5,10,0
14,Friday,6,27,2025,16,58,19,1
12,Friday,6,27,2025,18,8,10,1
2,Friday,6,27,2025,15,14,16,0
1,Friday,6,27,2025,10,19,15,0
6,Friday,6,27,2025,14,47,11,0
7,Friday,6,27,2025,15,18,16,1
2,Friday,6,27,2025,20,15,15,0
14,Friday,6,27,2025,9,58,11,1
9,Friday,6,27,2025,14,21,11,1
10,Friday,6,27,2025,13,7,8,1
5,Friday,6,27,2025,17,57,4,0
12,Friday,6,27,2025,9,28,11,1
11,Friday,6,27,2025,15,54,16,1
13,Friday,6,27,2025,16,13,19,1
13,Friday,6,27,2025,18,18,10,0
1,Friday,6,27,2025,9,17,11,0
7,Friday,6,27,2025,19,37,13,0
13,Friday,6,27,2025,13,3,8,1
11,Friday,6,27,2025,10,22,15,1
3,Friday,6,27,2025,11,11,19,0
5,Friday,6,27,2025,18,19,10,0
8,Friday,6,27,2025,8,51,8,0
8,Friday,6,27,2025,9,21,11,0
8,Friday,6,27,2025,8,12,8,0
7,Friday,6,27,2025,20,33,15,0
6,Friday,6,27,2025,14,26,11,0
14,Friday,6,27,2025,19,48,13,0
13,Friday,6,27,2025,20,29,15,0
3,Friday,6,27,2025,10,53,15,0
3,Friday,6,27,2025,16,46,19,0
3,Friday,6,27,2025,8,2,8,0
